GEO.id,GEO.id2,GEO.display-label,GC.target-geo-id,GC.target-geo-id2,GC.display-label,GC.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geography,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimate (as of July 1) - 2010,Population Estimate (as of July 1) - 2011,Population Estimate (as of July 1) - 2012,Population Estimate (as of July 1) - 2013,Population Estimate (as of July 1) - 2014,Population Estimate (as of July 1) - 2015,Population Estimate (as of July 1) - 2016
0100000US,,United States,310M300US22520,22520,"United States - Florence-Muscle Shoals, AL Metro Area","Florence-Muscle Shoals, AL Metro Area",147137,147137,147268,147053,147187,147169,147432,146772,146534
0100000US,,United States,310M300US22540,22540,"United States - Fond du Lac, WI Metro Area","Fond du Lac, WI Metro Area",101633,101630,101709,101902,101865,101868,102018,101943,102144
0100000US,,United States,310M300US22660,22660,"United States - Fort Collins, CO Metro Area","Fort Collins, CO Metro Area",299630,299629,300523,305267,310965,316605,324709,333869,339993
0100000US,,United States,310M300US22900,22900,"United States - Fort Smith, AR-OK Metro Area","Fort Smith, AR-OK Metro Area",280467,280547,280712,281018,280830,280070,279967,280445,281227
0100000US,,United States,310M300US23060,23060,"United States - Fort Wayne, IN Metro Area","Fort Wayne, IN Metro Area",416257,416254,416913,419811,421749,424241,426613,429372,431802
0100000US,,United States,310M300US23420,23420,"United States - Fresno, CA Metro Area","Fresno, CA Metro Area",930450,930491,932463,940496,946844,953762,963151,972130,979915
0100000US,,United States,310M300US23460,23460,"United States - Gadsden, AL Metro Area","Gadsden, AL Metro Area",104430,104427,104449,104236,104215,103790,103371,102873,102564
0100000US,,United States,310M300US23540,23540,"United States - Gainesville, FL Metro Area","Gainesville, FL Metro Area",264275,264274,264620,266709,268473,269548,272759,276583,280708
0100000US,,United States,310M300US23580,23580,"United States - Gainesville, GA Metro Area","Gainesville, GA Metro Area",179684,179684,180002,182878,184929,187373,190215,193257,196637
0100000US,,United States,310M300US23900,23900,"United States - Gettysburg, PA Metro Area","Gettysburg, PA Metro Area",101407,101417,101475,101650,101535,101407,101612,102063,102180
0100000US,,United States,310M300US24020,24020,"United States - Glens Falls, NY Metro Area","Glens Falls, NY Metro Area",128923,128942,128999,128806,128484,127922,127324,126782,126367
0100000US,,United States,310M300US24140,24140,"United States - Goldsboro, NC Metro Area","Goldsboro, NC Metro Area",122623,122638,122908,124042,124551,124634,124583,124319,124150
0100000US,,United States,310M300US24220,24220,"United States - Grand Forks, ND-MN Metro Area","Grand Forks, ND-MN Metro Area",98461,98464,98621,98194,99189,100956,101603,102226,102743
0100000US,,United States,310M300US24260,24260,"United States - Grand Island, NE Metro Area","Grand Island, NE Metro Area",81850,81850,82063,82700,83428,83990,84566,84773,85148
0100000US,,United States,310M300US24300,24300,"United States - Grand Junction, CO Metro Area","Grand Junction, CO Metro Area",146723,146717,146486,147172,147471,147372,147502,148401,150083
0100000US,,United States,310M300US24340,24340,"United States - Grand Rapids-Wyoming, MI Metro Area","Grand Rapids-Wyoming, MI Metro Area",988938,988940,989543,996657,1007358,1018731,1029340,1038337,1047099
0100000US,,United States,310M300US24420,24420,"United States - Grants Pass, OR Metro Area","Grants Pass, OR Metro Area",82713,82713,82865,82638,82798,83268,83604,84742,85904
0100000US,,United States,310M300US24500,24500,"United States - Great Falls, MT Metro Area","Great Falls, MT Metro Area",81327,81324,81532,81784,81767,82367,82236,82118,81755
0100000US,,United States,310M300US24540,24540,"United States - Greeley, CO Metro Area","Greeley, CO Metro Area",252825,252831,254164,258629,263997,270182,276163,285053,294932
0100000US,,United States,310M300US24580,24580,"United States - Green Bay, WI Metro Area","Green Bay, WI Metro Area",306241,306241,306741,308780,311053,312483,314590,316413,318236
0100000US,,United States,310M300US24660,24660,"United States - Greensboro-High Point, NC Metro Area","Greensboro-High Point, NC Metro Area",723801,723854,725135,730168,735776,741009,746804,751776,756139
0100000US,,United States,310M300US24780,24780,"United States - Greenville, NC Metro Area","Greenville, NC Metro Area",168148,168152,168825,170756,172913,174332,175105,176182,177220
0100000US,,United States,310M300US24860,24860,"United States - Greenville-Anderson-Mauldin, SC Metro Area","Greenville-Anderson-Mauldin, SC Metro Area",824112,824109,825800,833486,841636,849359,861119,873231,884975
0100000US,,United States,310M300US25060,25060,"United States - Gulfport-Biloxi-Pascagoula, MS Metro Area","Gulfport-Biloxi-Pascagoula, MS Metro Area",370702,370787,371450,375743,379022,382312,386080,388561,391266
0100000US,,United States,310M300US25180,25180,"United States - Hagerstown-Martinsburg, MD-WV Metro Area","Hagerstown-Martinsburg, MD-WV Metro Area",251599,251602,252378,254514,256202,257802,259697,261205,263817
0100000US,,United States,310M300US25220,25220,"United States - Hammond, LA Metro Area","Hammond, LA Metro Area",121097,121101,121492,122629,123655,125430,127024,128756,130710
0100000US,,United States,310M300US25260,25260,"United States - Hanford-Corcoran, CA Metro Area","Hanford-Corcoran, CA Metro Area",152982,152982,152368,151895,151042,150480,149669,150331,149785
0100000US,,United States,310M300US25420,25420,"United States - Harrisburg-Carlisle, PA Metro Area","Harrisburg-Carlisle, PA Metro Area",549475,549473,550247,551791,554898,558061,561145,565096,568033
0100000US,,United States,310M300US25500,25500,"United States - Harrisonburg, VA Metro Area","Harrisonburg, VA Metro Area",125228,125217,125414,126870,128524,129037,130465,131182,132822
0100000US,,United States,310M300US25540,25540,"United States - Hartford-West Hartford-East Hartford, CT Metro Area","Hartford-West Hartford-East Hartford, CT Metro Area",1212381,1212397,1214233,1216375,1214938,1214837,1212571,1209953,1206836
0100000US,,United States,310M300US25620,25620,"United States - Hattiesburg, MS Metro Area","Hattiesburg, MS Metro Area",142842,142857,143295,145267,146559,147788,148155,148716,149138
0100000US,,United States,310M300US25860,25860,"United States - Hickory-Lenoir-Morganton, NC Metro Area","Hickory-Lenoir-Morganton, NC Metro Area",365497,365814,365520,364584,363784,363378,362652,362883,364187
0100000US,,United States,310M300US25940,25940,"United States - Hilton Head Island-Bluffton-Beaufort, SC Metro Area","Hilton Head Island-Bluffton-Beaufort, SC Metro Area",187010,187010,187846,189366,193412,197634,202176,207671,211614
0100000US,,United States,310M300US25980,25980,"United States - Hinesville, GA Metro Area","Hinesville, GA Metro Area",77917,77915,77368,80383,81590,80707,82325,80328,81007
0100000US,,United States,310M300US26140,26140,"United States - Homosassa Springs, FL Metro Area","Homosassa Springs, FL Metro Area",141236,141236,141263,139841,139341,139063,139264,140974,143621
0100000US,,United States,310M300US26300,26300,"United States - Hot Springs, AR Metro Area","Hot Springs, AR Metro Area",96024,95995,96123,96617,96794,96986,97183,97154,97477
0100000US,,United States,310M300US26380,26380,"United States - Houma-Thibodaux, LA Metro Area","Houma-Thibodaux, LA Metro Area",208178,208176,208224,208655,208878,209951,211395,212187,211525
0100000US,,United States,310M300US26420,26420,"United States - Houston-The Woodlands-Sugar Land, TX Metro Area","Houston-The Woodlands-Sugar Land, TX Metro Area",5920416,5920499,5948174,6057412,6180817,6324167,6488046,6647465,6772470
0100000US,,United States,310M300US26580,26580,"United States - Huntington-Ashland, WV-KY-OH Metro Area","Huntington-Ashland, WV-KY-OH Metro Area",364908,364928,365070,364794,364827,363988,363038,361357,359588
0100000US,,United States,310M300US26620,26620,"United States - Huntsville, AL Metro Area","Huntsville, AL Metro Area",417593,417593,419311,425165,430141,435608,440761,444924,449720
0100000US,,United States,310M300US26820,26820,"United States - Idaho Falls, ID Metro Area","Idaho Falls, ID Metro Area",133265,133333,133815,134972,136254,136928,137978,139651,142572
0100000US,,United States,310M300US26900,26900,"United States - Indianapolis-Carmel-Anderson, IN Metro Area","Indianapolis-Carmel-Anderson, IN Metro Area",1887877,1888082,1892652,1910347,1928964,1953043,1971060,1986542,2004230
0100000US,,United States,310M300US26980,26980,"United States - Iowa City, IA Metro Area","Iowa City, IA Metro Area",152586,152586,152989,155552,158793,161790,164377,166818,168828
0100000US,,United States,310M300US27060,27060,"United States - Ithaca, NY Metro Area","Ithaca, NY Metro Area",101564,101594,101774,102111,103135,104270,104498,104564,104871
0100000US,,United States,310M300US27100,27100,"United States - Jackson, MI Metro Area","Jackson, MI Metro Area",160248,160248,160169,159673,160102,159789,159597,159465,158460
0100000US,,United States,310M300US27140,27140,"United States - Jackson, MS Metro Area","Jackson, MS Metro Area",567122,567645,568791,574032,576464,577382,578733,578666,579229
0100000US,,United States,310M300US27180,27180,"United States - Jackson, TN Metro Area","Jackson, TN Metro Area",130011,130018,130016,129794,130343,130645,130102,129588,129527
0100000US,,United States,310M300US27260,27260,"United States - Jacksonville, FL Metro Area","Jacksonville, FL Metro Area",1345596,1345595,1349137,1362140,1379131,1395363,1419765,1448016,1478212
0100000US,,United States,310M300US27340,27340,"United States - Jacksonville, NC Metro Area","Jacksonville, NC Metro Area",177772,177787,179613,177898,183807,185545,185252,187033,187136
0100000US,,United States,310M300US27500,27500,"United States - Janesville-Beloit, WI Metro Area","Janesville-Beloit, WI Metro Area",160331,160331,160229,159985,160232,160565,161181,161334,161620
0100000US,,United States,310M300US27620,27620,"United States - Jefferson City, MO Metro Area","Jefferson City, MO Metro Area",149807,149805,149953,150321,150350,150610,150785,151058,151391
0100000US,,United States,310M300US27740,27740,"United States - Johnson City, TN Metro Area","Johnson City, TN Metro Area",198716,198755,199013,199639,200443,200545,200225,200607,201661
0100000US,,United States,310M300US27780,27780,"United States - Johnstown, PA Metro Area","Johnstown, PA Metro Area",143679,143674,143464,142572,141531,138837,137517,136194,134732
0100000US,,United States,310M300US27860,27860,"United States - Jonesboro, AR Metro Area","Jonesboro, AR Metro Area",121026,121026,121253,122817,124241,125810,126776,128390,129858
0100000US,,United States,310M300US27900,27900,"United States - Joplin, MO Metro Area","Joplin, MO Metro Area",175518,175516,175866,176667,174477,175238,176125,176943,177805
0100000US,,United States,310M300US27980,27980,"United States - Kahului-Wailuku-Lahaina, HI Metro Area","Kahului-Wailuku-Lahaina, HI Metro Area",154924,154925,155072,156849,158588,160976,163338,164357,165474
0100000US,,United States,310M300US28020,28020,"United States - Kalamazoo-Portage, MI Metro Area","Kalamazoo-Portage, MI Metro Area",326589,326592,326905,328393,330519,332492,334187,335030,336877
0100000US,,United States,310M300US28100,28100,"United States - Kankakee, IL Metro Area","Kankakee, IL Metro Area",113449,113449,113447,113518,112976,112227,111461,110795,110008
0100000US,,United States,310M300US28140,28140,"United States - Kansas City, MO-KS Metro Area","Kansas City, MO-KS Metro Area",2009342,2009338,2013735,2024762,2038675,2053766,2069314,2084464,2104509
0100000US,,United States,310M300US28420,28420,"United States - Kennewick-Richland, WA Metro Area","Kennewick-Richland, WA Metro Area",253340,253334,255646,263641,268258,271048,274330,279162,283846
0100000US,,United States,310M300US28660,28660,"United States - Killeen-Temple, TX Metro Area","Killeen-Temple, TX Metro Area",405300,405310,408330,412654,420059,422933,424994,430788,435857
0100000US,,United States,310M300US28700,28700,"United States - Kingsport-Bristol-Bristol, TN-VA Metro Area","Kingsport-Bristol-Bristol, TN-VA Metro Area",309544,309516,309561,309069,308751,308135,307522,306715,306334
0100000US,,United States,310M300US28740,28740,"United States - Kingston, NY Metro Area","Kingston, NY Metro Area",182493,182512,182408,182647,181811,180987,180680,179824,179225
0100000US,,United States,310M300US28940,28940,"United States - Knoxville, TN Metro Area","Knoxville, TN Metro Area",837571,837675,838857,842946,847602,851811,856428,861169,868546
0100000US,,United States,310M300US29020,29020,"United States - Kokomo, IN Metro Area","Kokomo, IN Metro Area",82752,82752,82727,82856,82914,82840,82739,82581,82568
0100000US,,United States,310M300US29100,29100,"United States - La Crosse-Onalaska, WI-MN Metro Area","La Crosse-Onalaska, WI-MN Metro Area",133665,133665,133885,134179,135519,135891,136468,136830,136936
0100000US,,United States,310M300US29180,29180,"United States - Lafayette, LA Metro Area","Lafayette, LA Metro Area",466750,466747,467615,470685,474223,479634,484965,489865,491528
0100000US,,United States,310M300US29200,29200,"United States - Lafayette-West Lafayette, IN Metro Area","Lafayette-West Lafayette, IN Metro Area",201789,201798,202083,204469,207371,210074,212141,214305,216679
0100000US,,United States,310M300US29340,29340,"United States - Lake Charles, LA Metro Area","Lake Charles, LA Metro Area",199607,199629,200005,200515,201190,202179,203512,205495,207483
0100000US,,United States,310M300US29420,29420,"United States - Lake Havasu City-Kingman, AZ Metro Area","Lake Havasu City-Kingman, AZ Metro Area",200186,200185,200378,202635,203126,202622,202985,204165,205249
0100000US,,United States,310M300US29460,29460,"United States - Lakeland-Winter Haven, FL Metro Area","Lakeland-Winter Haven, FL Metro Area",602095,602095,603213,609669,615294,622656,634932,649425,666149
0100000US,,United States,310M300US29540,29540,"United States - Lancaster, PA Metro Area","Lancaster, PA Metro Area",519445,519448,520361,523689,526864,530189,533650,536349,538500
0100000US,,United States,310M300US29620,29620,"United States - Lansing-East Lansing, MI Metro Area","Lansing-East Lansing, MI Metro Area",464036,464032,464247,466100,466782,467959,470107,471794,475099
0100000US,,United States,310M300US29700,29700,"United States - Laredo, TX Metro Area","Laredo, TX Metro Area",250304,250304,251335,255486,259738,263564,266605,268929,271193
0100000US,,United States,310M300US29740,29740,"United States - Las Cruces, NM Metro Area","Las Cruces, NM Metro Area",209233,209235,210203,212869,214162,213651,213536,213567,214207
0100000US,,United States,310M300US29820,29820,"United States - Las Vegas-Henderson-Paradise, NV Metro Area","Las Vegas-Henderson-Paradise, NV Metro Area",1951269,1951269,1953216,1966295,1995815,2025096,2064899,2109289,2155664
0100000US,,United States,310M300US29940,29940,"United States - Lawrence, KS Metro Area","Lawrence, KS Metro Area",110826,110826,111245,112424,113304,114672,116430,117915,119440
0100000US,,United States,310M300US30020,30020,"United States - Lawton, OK Metro Area","Lawton, OK Metro Area",130291,130291,131561,132255,132755,131154,131071,130168,128077
0100000US,,United States,310M300US30140,30140,"United States - Lebanon, PA Metro Area","Lebanon, PA Metro Area",133568,133577,133675,134482,135633,135866,136657,137729,138863
0100000US,,United States,310M300US30300,30300,"United States - Lewiston, ID-WA Metro Area","Lewiston, ID-WA Metro Area",60888,60890,61047,61354,61443,62029,62160,62235,62675
0100000US,,United States,310M300US30340,30340,"United States - Lewiston-Auburn, ME Metro Area","Lewiston-Auburn, ME Metro Area",107702,107702,107705,107394,107539,107370,107408,107245,107319
0100000US,,United States,310M300US30460,30460,"United States - Lexington-Fayette, KY Metro Area","Lexington-Fayette, KY Metro Area",472099,472102,473469,478670,484626,489625,494301,500663,506751
0100000US,,United States,310M300US30620,30620,"United States - Lima, OH Metro Area","Lima, OH Metro Area",106331,106326,106395,105939,105295,105129,104944,104210,103742
0100000US,,United States,310M300US30700,30700,"United States - Lincoln, NE Metro Area","Lincoln, NE Metro Area",302157,302157,302993,306681,310587,314566,319198,322827,326921
0100000US,,United States,310M300US30780,30780,"United States - Little Rock-North Little Rock-Conway, AR Metro Area","Little Rock-North Little Rock-Conway, AR Metro Area",699757,699819,702410,710767,717660,724077,728962,731542,734622
0100000US,,United States,310M300US30860,30860,"United States - Logan, UT-ID Metro Area","Logan, UT-ID Metro Area",125442,125442,126160,127692,128757,130040,131133,133093,136159
0100000US,,United States,310M300US30980,30980,"United States - Longview, TX Metro Area","Longview, TX Metro Area",214369,214384,214726,215893,216578,216189,216420,217242,217446
0100000US,,United States,310M300US31020,31020,"United States - Longview, WA Metro Area","Longview, WA Metro Area",102410,102408,102413,102378,101840,101784,102106,103378,105160
0100000US,,United States,310M300US31080,31080,"United States - Los Angeles-Long Beach-Anaheim, CA Metro Area","Los Angeles-Long Beach-Anaheim, CA Metro Area",12828837,12828961,12843120,12942360,13038490,13128012,13201053,13268828,13310447
0100000US,,United States,314M300US3108011244,3108011244,"United States - Los Angeles-Long Beach-Anaheim, CA Metro Area - Anaheim-Santa Ana-Irvine, CA Metro Division","Anaheim-Santa Ana-Irvine, CA Metro Division",3010232,3010261,3017647,3053884,3084935,3112576,3134438,3156573,3172532
0100000US,,United States,314M300US3108031084,3108031084,"United States - Los Angeles-Long Beach-Anaheim, CA Metro Area - Los Angeles-Long Beach-Glendale, CA Metro Division","Los Angeles-Long Beach-Glendale, CA Metro Division",9818605,9818700,9825473,9888476,9953555,10015436,10066615,10112255,10137915
0100000US,,United States,310M300US31140,31140,"United States - Louisville/Jefferson County, KY-IN Metro Area","Louisville/Jefferson County, KY-IN Metro Area",1235708,1235710,1237828,1244624,1252625,1263229,1270881,1277583,1283430
